TIMESTAMP,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,CUACA,tanggal,Hari,Jam,distance,VANUE_lOCATION,USER_LOCATION,VANUE,USER
2020-08-23 17:22:00,-4,1,60.188,24.915,60.182,24.926,58,54,25.0,19.4,4.6116,0.0,,23,6,17,0.902751361084791,"60.182, 24.926","60.188, 24.915",VANUE 168,Customer 781
2020-08-23 17:23:00,-4,1,60.159,24.939,60.162,24.94,50,46,25.0,19.4,4.6116,0.0,,23,6,17,0.3381418884264181,"60.162, 24.94","60.159, 24.939",VANUE 131,Customer 18
2020-08-23 17:24:00,-8,2,60.193,24.973,60.182,24.979,46,38,25.0,19.4,4.6116,0.0,,23,6,17,1.2673205701355952,"60.182, 24.979","60.193, 24.973",VANUE 75,Customer 181
2020-08-23 17:28:00,3,5,60.178,24.922,60.18,24.95,46,49,25.0,19.4,4.6116,0.0,,23,6,17,1.564187608880887,"60.18, 24.95","60.178, 24.922",VANUE 33,Customer 1153
2020-08-23 17:28:00,-8,2,60.179,24.946,60.187,24.961,47,39,25.0,19.4,4.6116,0.0,,23,6,17,1.216193923405042,"60.187, 24.961","60.179, 24.946",VANUE 106,Customer 852
2020-08-23 17:28:00,7,1,60.177,24.926,60.166,24.934,43,50,25.0,19.4,4.6116,0.0,,23,6,17,1.3007163368663417,"60.166, 24.934","60.177, 24.926",VANUE 122,Customer 666
2020-08-23 17:29:00,8,4,60.174,24.929,60.181,24.925,45,53,25.0,19.4,4.6116,0.0,,23,6,17,0.8091839810015173,"60.181, 24.925","60.174, 24.929",VANUE 57,Customer 746
2020-08-23 17:30:00,-8,2,60.16,24.945,60.168,24.939,50,42,25.0,19.4,4.6116,0.0,,23,6,17,0.9494699597959149,"60.168, 24.939","60.16, 24.945",VANUE 13,Customer 57
2020-08-23 17:34:00,9,6,60.163,24.93,60.168,24.93,37,46,25.0,19.4,4.6116,0.0,,23,6,17,0.5559746332227591,"60.168, 24.93","60.163, 24.93",VANUE 10,Customer 802
2020-08-23 17:38:00,-3,4,60.186,24.953,60.167,24.935,49,46,25.0,19.4,4.6116,0.0,,23,6,17,2.3354565853106104,"60.167, 24.935","60.186, 24.953",VANUE 173,Customer 104
2020-08-23 17:43:00,2,4,60.197,24.959,60.196,24.951,35,37,25.0,19.4,4.6116,0.0,,23,6,17,0.45590315444429014,"60.196, 24.951","60.197, 24.959",VANUE 203,Customer 1230
2020-08-23 17:46:00,-1,3,60.187,24.966,60.194,24.956,36,35,25.0,19.4,4.6116,0.0,,23,6,17,0.9546757222412494,"60.194, 24.956","60.187, 24.966",VANUE 14,Customer 961
2020-08-23 17:50:00,0,5,60.157,24.932,60.168,24.939,42,42,25.0,19.4,4.6116,0.0,,23,6,17,1.282988266353336,"60.168, 24.939","60.157, 24.932",VANUE 13,Customer 890
2020-08-23 17:53:00,-17,1,60.193,24.942,60.181,24.925,51,34,25.0,19.4,4.6116,0.0,,23,6,17,1.6320850363373496,"60.181, 24.925","60.193, 24.942",VANUE 57,Customer 188
2020-08-23 17:55:00,-3,2,60.188,24.966,60.178,24.947,39,36,25.0,19.4,4.6116,0.0,,23,6,17,1.5297015508457001,"60.178, 24.947","60.188, 24.966",VANUE 175,Customer 900
2020-08-23 17:56:00,-14,4,60.18,24.977,60.188,24.956,45,31,25.0,19.4,4.6116,0.0,,23,6,17,1.4626499187062407,"60.188, 24.956","60.18, 24.977",VANUE 67,Customer 1210
2020-08-23 17:56:00,8,1,60.168,24.925,60.17,24.932,35,43,25.0,19.4,4.6116,0.0,,23,6,17,0.4465143920818818,"60.17, 24.932","60.168, 24.925",VANUE 132,Customer 399
2020-08-23 17:59:00,15,2,60.167,24.933,60.168,24.93,28,43,25.0,19.4,4.6116,0.0,,23,6,17,0.19975674898311882,"60.168, 24.93","60.167, 24.933",VANUE 10,Customer 978
2020-08-23 18:02:00,-19,2,60.159,24.919,60.163,24.927,47,28,0.0,18.9,4.20778,0.0,,23,6,18,0.6274834096647393,"60.163, 24.927","60.159, 24.919",VANUE 129,Customer 936
2020-08-23 18:07:00,14,5,60.174,24.919,60.168,24.93,35,49,0.0,18.9,4.20778,0.0,,23,6,18,0.9029260567119153,"60.168, 24.93","60.174, 24.919",VANUE 10,Customer 423
2020-08-23 18:08:00,-14,1,60.189,24.913,60.183,24.919,45,31,0.0,18.9,4.20778,0.0,,23,6,18,0.7450805245705223,"60.183, 24.919","60.189, 24.913",VANUE 114,Customer 1370
2020-08-23 18:09:00,-1,4,60.183,24.96,60.178,24.949,36,35,0.0,18.9,4.20778,0.0,,23,6,18,0.824047313576448,"60.178, 24.949","60.183, 24.96",VANUE 5,Customer 1526
2020-08-23 18:10:00,4,1,60.156,24.951,60.169,24.944,46,50,0.0,18.9,4.20778,0.0,,23,6,18,1.4965112267876395,"60.169, 24.944","60.156, 24.951",VANUE 137,Customer 1688
2020-08-23 18:14:00,3,4,60.163,24.936,60.167,24.94,31,34,0.0,18.9,4.20778,0.0,,23,6,18,0.49678332971426914,"60.167, 24.94","60.163, 24.936",VANUE 66,Customer 1003
2020-08-23 18:17:00,18,2,60.182,24.924,60.189,24.917,34,52,0.0,18.9,4.20778,0.0,,23,6,18,0.8692632354569418,"60.189, 24.917","60.182, 24.924",VANUE 16,Customer 1232
2020-08-23 18:17:00,16,4,60.166,24.93,60.168,24.93,26,42,0.0,18.9,4.20778,0.0,,23,6,18,0.22238985328995242,"60.168, 24.93","60.166, 24.93",VANUE 10,Customer 579
2020-08-23 18:18:00,-7,1,60.177,24.946,60.18,24.95,32,25,0.0,18.9,4.20778,0.0,,23,6,18,0.4002540040447364,"60.18, 24.95","60.177, 24.946",VANUE 33,Customer 261
2020-08-23 18:19:00,-9,6,60.161,24.936,60.162,24.94,30,21,0.0,18.9,4.20778,0.0,,23,6,18,0.2476679879200546,"60.162, 24.94","60.161, 24.936",VANUE 131,Customer 942
2020-08-23 18:20:00,-5,5,60.158,24.933,60.181,24.925,46,41,0.0,18.9,4.20778,0.0,,23,6,18,2.5954818407362454,"60.181, 24.925","60.158, 24.933",VANUE 57,Customer 971
2020-08-23 18:25:00,-5,1,60.172,24.955,60.167,24.938,32,27,0.0,18.9,4.20778,0.0,,23,6,18,1.0923782605084074,"60.167, 24.938","60.172, 24.955",VANUE 27,Customer 536
2020-08-23 18:26:00,15,1,60.171,24.92,60.168,24.935,23,38,0.0,18.9,4.20778,0.0,,23,6,18,0.8942349610593622,"60.168, 24.935","60.171, 24.92",VANUE 36,Customer 407
2020-08-23 18:27:00,-16,1,60.158,24.92,60.171,24.947,50,34,0.0,18.9,4.20778,0.0,,23,6,18,2.0786029226691394,"60.171, 24.947","60.158, 24.92",VANUE 53,Customer 592
2020-08-23 18:39:00,2,1,60.189,24.979,60.193,24.958,28,30,0.0,18.9,4.20778,0.0,,23,6,18,1.2430941689663224,"60.193, 24.958","60.189, 24.979",VANUE 54,Customer 1575
2020-08-23 18:39:00,19,1,60.185,24.946,60.188,24.956,30,49,0.0,18.9,4.20778,0.0,,23,6,18,0.6456839306688924,"60.188, 24.956","60.185, 24.946",VANUE 67,Customer 635
2020-08-23 18:42:00,-1,1,60.165,24.962,60.164,24.944,34,33,0.0,18.9,4.20778,0.0,,23,6,18,1.0019627950047612,"60.164, 24.944","60.165, 24.962",VANUE 37,Customer 1536
2020-08-23 18:57:00,7,10,60.175,24.927,60.167,24.938,23,30,0.0,18.9,4.20778,0.0,,23,6,18,1.0777180471468,"60.167, 24.938","60.175, 24.927",VANUE 27,Customer 321
2020-08-23 19:11:00,10,4,60.176,24.948,60.169,24.948,32,42,0.0,18.3,4.14063,5.05263,,23,6,19,0.7783644865127115,"60.169, 24.948","60.176, 24.948",VANUE 105,Customer 1108
2020-08-23 19:17:00,21,3,60.177,24.922,60.182,24.926,28,49,0.0,18.3,4.14063,5.05263,,23,6,19,0.5983554759488926,"60.182, 24.926","60.177, 24.922",VANUE 168,Customer 467
2020-08-23 19:27:00,-5,3,60.198,24.941,60.19,24.956,30,25,0.0,18.3,4.14063,5.05263,,23,6,19,1.2160044746578205,"60.19, 24.956","60.198, 24.941",VANUE 63,Customer 1689
2020-08-23 19:30:00,6,5,60.182,24.975,60.178,24.949,33,39,0.0,18.3,4.14063,5.05263,,23,6,19,1.5048915832356218,"60.178, 24.949","60.182, 24.975",VANUE 5,Customer 1648
2020-08-23 19:32:00,-13,2,60.169,24.924,60.169,24.93,26,13,0.0,18.3,4.14063,5.05263,,23,6,19,0.3318790904910226,"60.169, 24.93","60.169, 24.924",VANUE 29,Customer 1311
2020-08-23 19:41:00,-7,1,60.156,24.934,60.162,24.94,25,18,0.0,18.3,4.14063,5.05263,,23,6,19,0.7452019907210026,"60.162, 24.94","60.156, 24.934",VANUE 131,Customer 1128
2020-08-23 19:46:00,-4,5,60.181,24.977,60.178,24.949,32,28,0.0,18.3,4.14063,5.05263,,23,6,19,1.5838028405777087,"60.178, 24.949","60.181, 24.977",VANUE 5,Customer 352
2020-08-23 19:48:00,-10,5,60.16,24.937,60.168,24.939,26,16,0.0,18.3,4.14063,5.05263,,23,6,19,0.8964138925563037,"60.168, 24.939","60.16, 24.937",VANUE 13,Customer 335
2020-08-23 19:50:00,-9,1,60.167,24.925,60.167,24.941,26,17,0.0,18.3,4.14063,5.05263,,23,6,19,0.8850647796756832,"60.167, 24.941","60.167, 24.925",VANUE 148,Customer 1084
2020-08-23 19:56:00,6,1,60.182,24.953,60.187,24.961,30,36,0.0,18.3,4.14063,5.05263,,23,6,19,0.7104464376214357,"60.187, 24.961","60.182, 24.953",VANUE 106,Customer 864
2020-08-24 05:17:00,10,1,60.155,24.911,60.156,24.921,26,36,0.0,15.6,4.54782,0.0,,24,0,5,0.5644205759288091,"60.156, 24.921","60.155, 24.911",VANUE 172,Customer 92
2020-08-24 05:36:00,6,3,60.167,24.963,60.178,24.949,27,33,0.0,15.6,4.54782,0.0,,24,0,5,1.4476274930526356,"60.178, 24.949","60.167, 24.963",VANUE 5,Customer 305
2020-08-24 06:16:00,-7,3,60.155,24.948,60.178,24.949,33,26,0.0,17.2,4.58716,2.21053,,24,0,6,2.5580814898414905,"60.178, 24.949","60.155, 24.948",VANUE 5,Customer 118
2020-08-24 06:20:00,7,2,60.159,24.941,60.169,24.943,29,36,0.0,17.2,4.58716,2.21053,,24,0,6,1.1174404182180548,"60.169, 24.943","60.159, 24.941",VANUE 92,Customer 229
2020-08-24 06:57:00,-14,5,60.16,24.938,60.169,24.933,37,23,0.0,17.2,4.58716,2.21053,,24,0,6,1.0382768911300495,"60.169, 24.933","60.16, 24.938",VANUE 17,Customer 425
2020-08-24 07:08:00,-12,2,60.155,24.932,60.156,24.921,28,16,25.0,18.9,4.8511,0.0,,24,0,7,0.6187680535513861,"60.156, 24.921","60.155, 24.932",VANUE 172,Customer 1143
2020-08-24 07:26:00,2,1,60.172,24.918,60.157,24.932,28,30,25.0,18.9,4.8511,0.0,,24,0,7,1.8389686779497787,"60.157, 24.932","60.172, 24.918",VANUE 174,Customer 451
2020-08-24 07:31:00,17,1,60.184,24.964,60.185,24.98,28,45,25.0,18.9,4.8511,0.0,,24,0,7,0.8915546564511241,"60.185, 24.98","60.184, 24.964",VANUE 103,Customer 1623
2020-08-24 07:35:00,11,1,60.161,24.929,60.158,24.912,31,42,25.0,18.9,4.8511,0.0,,24,0,7,0.9979977869867166,"60.158, 24.912","60.161, 24.929",VANUE 238,Customer 829
2020-08-24 07:40:00,-4,1,60.172,24.925,60.169,24.945,33,29,25.0,18.9,4.8511,0.0,,24,0,7,1.1554160626322905,"60.169, 24.945","60.172, 24.925",VANUE 44,Customer 880
2020-08-24 07:47:00,-2,2,60.158,24.919,60.164,24.936,32,30,25.0,18.9,4.8511,0.0,,24,0,7,1.1531501378901885,"60.164, 24.936","60.158, 24.919",VANUE 152,Customer 294
2020-08-24 07:47:00,-8,1,60.157,24.931,60.164,24.936,23,15,25.0,18.9,4.8511,0.0,,24,0,7,0.8260626826478538,"60.164, 24.936","60.157, 24.931",VANUE 152,Customer 614
2020-08-24 07:49:00,-1,1,60.194,24.959,60.187,24.962,28,27,25.0,18.9,4.8511,0.0,,24,0,7,0.7958336354914737,"60.187, 24.962","60.194, 24.959",VANUE 45,Customer 1116
2020-08-24 07:50:00,-11,3,60.161,24.946,60.164,24.944,47,36,25.0,18.9,4.8511,0.0,,24,0,7,0.35145674046638364,"60.164, 24.944","60.161, 24.946",VANUE 37,Customer 846
2020-08-24 07:53:00,-4,3,60.156,24.931,60.169,24.944,54,50,25.0,18.9,4.8511,0.0,,24,0,7,1.6145701860859052,"60.169, 24.944","60.156, 24.931",VANUE 137,Customer 505
2020-08-24 07:53:00,-7,4,60.183,24.917,60.169,24.945,57,50,25.0,18.9,4.8511,0.0,,24,0,7,2.1956931894638987,"60.169, 24.945","60.183, 24.917",VANUE 44,Customer 857
2020-08-24 07:53:00,11,1,60.173,24.925,60.169,24.938,38,49,25.0,18.9,4.8511,0.0,,24,0,7,0.8454759952427192,"60.169, 24.938","60.173, 24.925",VANUE 15,Customer 201
2020-08-24 08:01:00,-2,1,60.183,24.943,60.188,24.954,32,30,25.0,20.0,5.58777,0.0,,24,0,8,0.8239789608818265,"60.188, 24.954","60.183, 24.943",VANUE 119,Customer 1254
2020-08-24 08:02:00,12,1,60.19,24.947,60.195,24.956,37,49,25.0,20.0,5.58777,0.0,,24,0,8,0.7460407157385489,"60.195, 24.956","60.19, 24.947",VANUE 68,Customer 228
2020-08-24 08:04:00,-4,1,60.198,24.97,60.195,24.956,37,33,25.0,20.0,5.58777,0.0,,24,0,8,0.8425833116845198,"60.195, 24.956","60.198, 24.97",VANUE 68,Customer 550
2020-08-24 08:06:00,-19,3,60.163,24.92,60.169,24.938,59,40,25.0,20.0,5.58777,0.0,,24,0,8,1.1985782497238437,"60.169, 24.938","60.163, 24.92",VANUE 15,Customer 719
2020-08-24 08:09:00,-5,4,60.156,24.916,60.159,24.918,35,30,25.0,20.0,5.58777,0.0,,24,0,8,0.3514620406809992,"60.159, 24.918","60.156, 24.916",VANUE 61,Customer 300
2020-08-24 08:10:00,-11,4,60.185,24.943,60.189,24.917,43,32,25.0,20.0,5.58777,0.0,,24,0,8,1.5045988232445509,"60.189, 24.917","60.185, 24.943",VANUE 16,Customer 87
2020-08-24 08:12:00,17,3,60.174,24.919,60.173,24.923,37,54,25.0,20.0,5.58777,0.0,,24,0,8,0.24759578302340532,"60.173, 24.923","60.174, 24.919",VANUE 20,Customer 423
2020-08-24 08:15:00,-16,1,60.158,24.952,60.162,24.94,55,39,25.0,20.0,5.58777,0.0,,24,0,8,0.7991528673808227,"60.162, 24.94","60.158, 24.952",VANUE 131,Customer 134
2020-08-24 08:17:00,-13,3,60.192,24.961,60.194,24.95,41,28,25.0,20.0,5.58777,0.0,,24,0,8,0.6473961963747998,"60.194, 24.95","60.192, 24.961",VANUE 19,Customer 1259
2020-08-24 08:26:00,-6,2,60.193,24.966,60.194,24.95,40,34,25.0,20.0,5.58777,0.0,,24,0,8,0.8913140683205857,"60.194, 24.95","60.193, 24.966",VANUE 19,Customer 67
2020-08-24 08:29:00,3,3,60.157,24.961,60.166,24.937,38,41,25.0,20.0,5.58777,0.0,,24,0,8,1.662712702960763,"60.166, 24.937","60.157, 24.961",VANUE 146,Customer 1690
2020-08-24 08:29:00,-16,4,60.158,24.934,60.164,24.936,49,33,25.0,20.0,5.58777,0.0,,24,0,8,0.676283501344368,"60.164, 24.936","60.158, 24.934",VANUE 152,Customer 397
2020-08-24 08:31:00,-23,1,60.184,24.916,60.181,24.925,41,18,25.0,20.0,5.58777,0.0,,24,0,8,0.5990814351878276,"60.181, 24.925","60.184, 24.916",VANUE 57,Customer 967
2020-08-24 08:32:00,2,4,60.189,24.942,60.198,24.93,43,45,25.0,20.0,5.58777,0.0,,24,0,8,1.2005945391312343,"60.198, 24.93","60.189, 24.942",VANUE 28,Customer 224
2020-08-24 08:32:00,-7,1,60.163,24.94,60.159,24.946,39,32,25.0,20.0,5.58777,0.0,,24,0,8,0.5550012261964272,"60.159, 24.946","60.163, 24.94",VANUE 130,Customer 570
2020-08-24 08:40:00,1,1,60.162,24.932,60.166,24.937,35,36,25.0,20.0,5.58777,0.0,,24,0,8,0.5237756876700728,"60.166, 24.937","60.162, 24.932",VANUE 146,Customer 773
2020-08-24 08:43:00,-21,5,60.156,24.943,60.169,24.944,55,34,25.0,20.0,5.58777,0.0,,24,0,8,1.446592353730468,"60.169, 24.944","60.156, 24.943",VANUE 137,Customer 318
2020-08-24 08:58:00,-9,5,60.157,24.942,60.163,24.927,43,34,25.0,20.0,5.58777,0.0,,24,0,8,1.0648430466406267,"60.163, 24.927","60.157, 24.942",VANUE 129,Customer 270
2020-08-24 09:07:00,-6,6,60.19,24.95,60.19,24.956,45,39,0.0,20.6,5.78432,0.0,,24,0,9,0.3316669389399744,"60.19, 24.956","60.19, 24.95",VANUE 63,Customer 1611
2020-08-24 09:09:00,-3,1,60.16,24.937,60.167,24.94,49,46,0.0,20.6,5.78432,0.0,,24,0,9,0.7958620646439807,"60.167, 24.94","60.16, 24.937",VANUE 66,Customer 335
2020-08-24 09:12:00,-14,1,60.187,24.958,60.185,24.961,39,25,0.0,20.6,5.78432,0.0,,24,0,9,0.27742510467996584,"60.185, 24.961","60.187, 24.958",VANUE 30,Customer 216
2020-08-24 09:23:00,1,1,60.172,24.947,60.169,24.941,51,52,0.0,20.6,5.78432,0.0,,24,0,9,0.47054487425050295,"60.169, 24.941","60.172, 24.947",VANUE 40,Customer 102
2020-08-24 09:26:00,-3,5,60.161,24.933,60.162,24.939,38,35,0.0,20.6,5.78432,0.0,,24,0,9,0.35008332273833265,"60.162, 24.939","60.161, 24.933",VANUE 3,Customer 1019
2020-08-24 09:27:00,-5,4,60.162,24.925,60.163,24.912,46,41,0.0,20.6,5.78432,0.0,,24,0,9,0.727758573008961,"60.163, 24.912","60.162, 24.925",VANUE 167,Customer 1083
2020-08-24 09:32:00,-9,3,60.16,24.919,60.163,24.91,53,44,0.0,20.6,5.78432,0.0,,24,0,9,0.5993457702065538,"60.163, 24.91","60.16, 24.919",VANUE 143,Customer 273
2020-08-24 09:40:00,-6,1,60.189,24.953,60.198,24.933,50,44,0.0,20.6,5.78432,0.0,,24,0,9,1.4911417382843606,"60.198, 24.933","60.189, 24.953",VANUE 181,Customer 736
2020-08-24 09:41:00,-27,4,60.161,24.937,60.169,24.938,49,22,0.0,20.6,5.78432,0.0,,24,0,9,0.8912778705756806,"60.169, 24.938","60.161, 24.937",VANUE 15,Customer 3
2020-08-24 09:41:00,4,1,60.159,24.936,60.163,24.941,40,44,0.0,20.6,5.78432,0.0,,24,0,9,0.5237890237063143,"60.163, 24.941","60.159, 24.936",VANUE 50,Customer 571
2020-08-24 09:42:00,16,1,60.156,24.952,60.16,24.946,37,53,0.0,20.6,5.78432,0.0,,24,0,9,0.5550193506806298,"60.16, 24.946","60.156, 24.952",VANUE 1,Customer 487
2020-08-24 09:53:00,9,4,60.167,24.929,60.169,24.933,34,43,0.0,20.6,5.78432,0.0,,24,0,9,0.31370845700216365,"60.169, 24.933","60.167, 24.929",VANUE 17,Customer 149
2020-08-24 09:54:00,-5,1,60.19,24.968,60.188,24.954,41,36,0.0,20.6,5.78432,0.0,,24,0,9,0.8052320964277041,"60.188, 24.954","60.19, 24.968",VANUE 119,Customer 945
2020-08-24 09:58:00,2,1,60.18,24.925,60.174,24.93,41,43,0.0,20.6,5.78432,0.0,,24,0,9,0.7221957328153276,"60.174, 24.93","60.18, 24.925",VANUE 116,Customer 94
2020-08-24 10:00:00,-4,1,60.158,24.936,60.164,24.941,44,40,45.0,19.4,5.94607,0.0,,24,0,10,0.7222473088847307,"60.164, 24.941","60.158, 24.936",VANUE 153,Customer 298
2020-08-24 10:01:00,5,1,60.161,24.948,60.168,24.942,49,54,45.0,19.4,5.94607,0.0,,24,0,10,0.8461827087211407,"60.168, 24.942","60.161, 24.948",VANUE 185,Customer 860
2020-08-24 10:02:00,8,4,60.168,24.922,60.168,24.93,40,48,45.0,19.4,5.94607,0.0,,24,0,10,0.4425189223270473,"60.168, 24.93","60.168, 24.922",VANUE 10,Customer 554
2020-08-24 10:08:00,6,3,60.169,24.944,60.174,24.93,45,51,45.0,19.4,5.94607,0.0,,24,0,10,0.9532512529538466,"60.174, 24.93","60.169, 24.944",VANUE 116,Customer 316
2020-08-24 10:12:00,-1,4,60.163,24.938,60.164,24.944,38,37,45.0,19.4,5.94607,0.0,,24,0,10,0.3500641674236647,"60.164, 24.944","60.163, 24.938",VANUE 37,Customer 117
2020-08-24 10:15:00,7,4,60.174,24.92,60.168,24.93,46,53,45.0,19.4,5.94607,0.0,,24,0,10,0.8666214729257489,"60.168, 24.93","60.174, 24.92",VANUE 10,Customer 239
2020-08-24 10:17:00,6,1,60.165,24.938,60.164,24.933,41,47,45.0,19.4,5.94607,0.0,,24,0,10,0.2981173716969778,"60.164, 24.933","60.165, 24.938",VANUE 157,Customer 1282
2020-08-24 10:19:00,7,1,60.158,24.958,60.168,24.952,44,51,45.0,19.4,5.94607,0.0,,24,0,10,1.1604374738796537,"60.168, 24.952","60.158, 24.958",VANUE 121,Customer 1657
2020-08-24 10:19:00,-4,1,60.184,24.951,60.188,24.953,34,30,45.0,19.4,5.94607,0.0,,24,0,10,0.4583170486283763,"60.188, 24.953","60.184, 24.951",VANUE 98,Customer 1114
2020-08-24 10:21:00,-5,6,60.171,24.953,60.178,24.949,51,46,45.0,19.4,5.94607,0.0,,24,0,10,0.809189504180859,"60.178, 24.949","60.171, 24.953",VANUE 5,Customer 1665
2020-08-24 10:21:00,3,1,60.192,24.938,60.187,24.956,42,45,45.0,19.4,5.94607,0.0,,24,0,10,1.1398090040062907,"60.187, 24.956","60.192, 24.938",VANUE 80,Customer 1691
2020-08-24 10:26:00,11,5,60.161,24.941,60.156,24.921,38,49,45.0,19.4,5.94607,0.0,,24,0,10,1.2384301864261211,"60.156, 24.921","60.161, 24.941",VANUE 172,Customer 244
2020-08-24 10:29:00,3,5,60.191,24.96,60.185,24.961,42,45,45.0,19.4,5.94607,0.0,,24,0,10,0.669455922119607,"60.185, 24.961","60.191, 24.96",VANUE 30,Customer 941
2020-08-24 10:29:00,2,3,60.158,24.942,60.169,24.938,49,51,45.0,19.4,5.94607,0.0,,24,0,10,1.2430007543931243,"60.169, 24.938","60.158, 24.942",VANUE 15,Customer 625
2020-08-24 10:35:00,-9,3,60.172,24.921,60.183,24.919,38,29,45.0,19.4,5.94607,0.0,,24,0,10,1.2281341853319332,"60.183, 24.919","60.172, 24.921",VANUE 114,Customer 1373
2020-08-24 10:36:00,-4,4,60.165,24.929,60.169,24.941,45,41,45.0,19.4,5.94607,0.0,,24,0,10,0.79903538572492,"60.169, 24.941","60.165, 24.929",VANUE 40,Customer 214
2020-08-24 10:36:00,3,1,60.188,24.914,60.183,24.919,42,45,45.0,19.4,5.94607,0.0,,24,0,10,0.6209023114492622,"60.183, 24.919","60.188, 24.914",VANUE 114,Customer 525
2020-08-24 10:40:00,-5,1,60.19,24.958,60.183,24.946,52,47,45.0,19.4,5.94607,0.0,,24,0,10,1.0227203588315363,"60.183, 24.946","60.19, 24.958",VANUE 156,Customer 769
2020-08-24 10:42:00,0,3,60.184,24.953,60.194,24.947,43,43,45.0,19.4,5.94607,0.0,,24,0,10,1.1603623695967735,"60.194, 24.947","60.184, 24.953",VANUE 222,Customer 71
2020-08-24 10:43:00,0,1,60.162,24.941,60.164,24.941,39,39,45.0,19.4,5.94607,0.0,,24,0,10,0.22238985328853778,"60.164, 24.941","60.162, 24.941",VANUE 153,Customer 642
2020-08-24 10:52:00,4,1,60.188,24.916,60.19,24.911,36,40,45.0,19.4,5.94607,0.0,,24,0,10,0.35475744435289003,"60.19, 24.911","60.188, 24.916",VANUE 4,Customer 937
2020-08-24 11:14:00,-6,1,60.184,24.952,60.188,24.957,31,25,0.0,18.9,6.31311,6.0,,24,0,11,0.5236779046796226,"60.188, 24.957","60.184, 24.952",VANUE 149,Customer 332
2020-08-24 11:14:00,1,4,60.156,24.947,60.169,24.941,37,38,0.0,18.9,6.31311,6.0,,24,0,11,1.4831574393148261,"60.169, 24.941","60.156, 24.947",VANUE 40,Customer 238
2020-08-24 11:25:00,-12,4,60.165,24.934,60.166,24.935,28,16,0.0,18.9,6.31311,6.0,,24,0,11,0.12419545754454613,"60.166, 24.935","60.165, 24.934",VANUE 158,Customer 630
2020-08-24 11:27:00,5,5,60.194,24.945,60.194,24.95,28,33,0.0,18.9,6.31311,6.0,,24,0,11,0.2763554367525871,"60.194, 24.95","60.194, 24.945",VANUE 19,Customer 1106
2020-08-24 11:33:00,0,1,60.183,24.948,60.163,24.941,41,41,0.0,18.9,6.31311,6.0,,24,0,11,2.2573449054052723,"60.163, 24.941","60.183, 24.948",VANUE 50,Customer 400
2020-08-24 11:34:00,-2,4,60.159,24.938,60.166,24.937,23,21,0.0,18.9,6.31311,6.0,,24,0,11,0.7803281569857718,"60.166, 24.937","60.159, 24.938",VANUE 146,Customer 388
2020-08-24 11:41:00,3,3,60.158,24.939,60.167,24.94,34,37,0.0,18.9,6.31311,6.0,,24,0,11,1.0022823989917773,"60.167, 24.94","60.158, 24.939",VANUE 66,Customer 1050
2020-08-24 11:53:00,13,1,60.163,24.949,60.169,24.941,37,50,0.0,18.9,6.31311,6.0,,24,0,11,0.8006010598143355,"60.169, 24.941","60.163, 24.949",VANUE 40,Customer 1692
2020-08-24 11:55:00,-9,1,60.172,24.957,60.168,24.952,29,20,0.0,18.9,6.31311,6.0,,24,0,11,0.5237490170320174,"60.168, 24.952","60.172, 24.957",VANUE 121,Customer 919
2020-08-24 11:56:00,-2,4,60.188,24.977,60.188,24.964,25,23,0.0,18.9,6.31311,6.0,,24,0,11,0.7186554815876213,"60.188, 24.964","60.188, 24.977",VANUE 144,Customer 1693
2020-08-24 11:58:00,-10,1,60.179,24.911,60.184,24.917,26,16,0.0,18.9,6.31311,6.0,,24,0,11,0.6474316353529774,"60.184, 24.917","60.179, 24.911",VANUE 258,Customer 1694
2020-08-24 12:05:00,8,3,60.175,24.919,60.166,24.937,32,40,0.0,17.2,5.99163,2.68421,,24,0,12,1.41163461432505,"60.166, 24.937","60.175, 24.919",VANUE 146,Customer 1051
2020-08-24 12:10:00,-1,3,60.172,24.922,60.168,24.935,32,31,0.0,17.2,5.99163,2.68421,,24,0,12,0.8454946086549938,"60.168, 24.935","60.172, 24.922",VANUE 36,Customer 160
2020-08-24 12:20:00,7,1,60.17,24.934,60.17,24.945,39,46,0.0,17.2,5.99163,2.68421,,24,0,12,0.6084264794253869,"60.17, 24.945","60.17, 24.934",VANUE 31,Customer 1695
2020-08-24 12:21:00,-13,1,60.187,24.952,60.187,24.962,32,19,0.0,17.2,5.99163,2.68421,,24,0,12,0.5528287480500815,"60.187, 24.962","60.187, 24.952",VANUE 45,Customer 371
2020-08-24 12:23:00,-9,1,60.17,24.927,60.184,24.924,36,27,0.0,17.2,5.99163,2.68421,,24,0,12,1.5655438729356985,"60.184, 24.924","60.17, 24.927",VANUE 96,Customer 40
2020-08-24 12:25:00,10,5,60.175,24.959,60.169,24.941,38,48,0.0,17.2,5.99163,2.68421,,24,0,12,1.1984272013988566,"60.169, 24.941","60.175, 24.959",VANUE 40,Customer 246
